order_id,order_date,customer_id,product_id,product_name,category,unit_price,quantity,discount,sales,cogs,profit,region
O200233,2023-11-04,C100909,P2007,Technology Item 7,Technology,1312.26,3,0.0,3936.78,2321.74,1615.04,East
O200234,2022-12-19,C100407,P1015,Office Supplies Item 15,Office Supplies,1276.5,2,0.0,2553.0,1036.62,1516.38,East
O200235,2025-10-11,C100313,P3004,Furniture Item 4,Furniture,1197.1,4,0.0,4788.4,2056.85,2731.55,West
O200236,2023-03-13,C100702,P5006,Accessories Item 6,Accessories,15.68,2,0.1,28.22,13.12,15.1,East
O200237,2025-07-26,C100694,P5012,Accessories Item 12,Accessories,531.07,2,0.0,1062.14,690.56,371.58,Central
O200238,2024-12-25,C100148,P1009,Office Supplies Item 9,Office Supplies,75.25,3,0.2,180.6,88.05,92.55,Central
O200239,2023-11-08,C100342,P2014,Technology Item 14,Technology,3038.06,7,0.0,21266.42,12108.07,9158.35,West
O200240,2024-02-22,C100495,P5020,Accessories Item 20,Accessories,75.35,2,0.05,143.16,92.85,50.31,East
O200241,2025-02-09,C100948,P4013,Consumables Item 13,Consumables,756.61,3,0.05,2156.34,1578.94,577.4,East
O200242,2024-08-11,C100023,P1015,Office Supplies Item 15,Office Supplies,1276.5,5,0.05,6063.38,3758.46,2304.92,East
O200243,2024-09-12,C100105,P4002,Consumables Item 2,Consumables,643.15,4,0.05,2443.97,1150.74,1293.23,Central
O200244,2024-09-18,C100675,P3005,Furniture Item 5,Furniture,764.38,4,0.0,3057.52,2386.99,670.53,East
O200245,2023-01-21,C100579,P5004,Accessories Item 4,Accessories,566.9,1,0.0,566.9,247.17,319.73,South
O200246,2023-01-26,C100802,P4012,Consumables Item 12,Consumables,605.54,4,0.0,2422.16,1324.55,1097.61,Central
O200247,2023-06-13,C100801,P3018,Furniture Item 18,Furniture,1136.61,1,0.0,1136.61,873.52,263.09,South
O200248,2022-11-16,C100558,P5012,Accessories Item 12,Accessories,531.07,2,0.0,1062.14,680.76,381.38,West
O200249,2025-01-30,C100593,P1019,Office Supplies Item 19,Office Supplies,414.61,3,0.0,1243.83,827.22,416.61,South
O200250,2023-04-12,C100941,P1016,Office Supplies Item 16,Office Supplies,1112.6,4,0.0,4450.4,2317.22,2133.18,Central
O200251,2024-03-28,C100659,P4015,Consumables Item 15,Consumables,978.0,4,0.0,3912.0,1687.7,2224.3,West
O200252,2023-10-16,C100222,P1008,Office Supplies Item 8,Office Supplies,1378.19,2,0.05,2618.56,1430.53,1188.03,East
O200253,2024-09-11,C100855,P2013,Technology Item 13,Technology,2603.81,3,0.0,7811.43,4381.14,3430.29,South
O200254,2023-04-30,C100015,P4014,Consumables Item 14,Consumables,1259.98,7,0.0,8819.86,4481.45,4338.41,West
O200255,2024-11-12,C100891,P1018,Office Supplies Item 18,Office Supplies,982.11,1,0.05,933.0,453.62,479.38,East
O200256,2024-08-21,C100633,P2015,Technology Item 15,Technology,89.72,2,0.0,179.44,97.29,82.15,East
O200257,2024-03-07,C100078,P3003,Furniture Item 3,Furniture,200.93,1,0.0,200.93,131.76,69.17,East
O200258,2025-05-11,C100322,P3010,Furniture Item 10,Furniture,702.98,6,0.0,4217.88,3288.32,929.56,West
O200259,2023-03-08,C100807,P1003,Office Supplies Item 3,Office Supplies,468.91,3,0.1,1266.06,862.84,403.22,Central
O200260,2024-05-18,C100241,P5011,Accessories Item 11,Accessories,385.85,3,0.0,1157.55,823.99,333.56,West
O200261,2024-05-03,C100018,P3019,Furniture Item 19,Furniture,1035.24,2,0.0,2070.48,1081.67,988.81,Central
O200262,2024-01-27,C100768,P2008,Technology Item 8,Technology,1671.55,1,0.0,1671.55,738.62,932.93,West
O200263,2024-02-14,C100454,P3006,Furniture Item 6,Furniture,1126.74,4,0.0,4506.96,2328.32,2178.64,East
O200264,2025-07-15,C100443,P4004,Consumables Item 4,Consumables,50.47,4,0.1,181.69,101.94,79.75,East
O200265,2024-11-07,C100928,P4010,Consumables Item 10,Consumables,1234.94,3,0.05,3519.58,2379.07,1140.51,Central
O200266,2023-06-12,C100277,P3007,Furniture Item 7,Furniture,469.52,3,0.1,1267.7,983.41,284.29,East
O200267,2023-04-03,C100424,P1014,Office Supplies Item 14,Office Supplies,962.37,5,0.0,4811.85,3482.42,1329.43,Central
O200268,2024-05-13,C100476,P1007,Office Supplies Item 7,Office Supplies,1432.06,3,0.1,3866.56,1958.65,1907.91,East
O200269,2023-10-17,C100027,P4014,Consumables Item 14,Consumables,1259.98,3,0.0,3779.94,2752.25,1027.69,Central
O200270,2023-10-15,C100514,P4019,Consumables Item 19,Consumables,1074.49,3,0.0,3223.47,1820.29,1403.18,Central
O200271,2023-05-01,C100865,P2011,Technology Item 11,Technology,4293.44,2,0.0,8586.88,4037.34,4549.54,East
O200272,2024-07-29,C100464,P5013,Accessories Item 13,Accessories,1059.89,1,0.05,1006.9,588.53,418.37,Central
O200273,2025-08-14,C100807,P5001,Accessories Item 1,Accessories,306.1,2,0.15,520.37,325.38,194.99,West
O200274,2023-04-28,C100982,P3011,Furniture Item 11,Furniture,542.78,4,0.0,2171.12,1531.43,639.69,Central
O200275,2025-09-28,C100824,P2009,Technology Item 9,Technology,2991.89,4,0.1,10770.8,5815.79,4955.01,South
O200276,2024-12-11,C100363,P1015,Office Supplies Item 15,Office Supplies,1276.5,5,0.1,5744.25,2634.95,3109.3,East
O200277,2025-04-12,C100383,P5010,Accessories Item 10,Accessories,678.1,4,0.0,2712.4,1187.33,1525.07,Central
O200278,2025-08-23,C100751,P4016,Consumables Item 16,Consumables,924.52,2,0.05,1756.59,781.64,974.95,East
O200279,2025-08-12,C100525,P2005,Technology Item 5,Technology,4160.53,3,0.0,12481.59,9735.76,2745.83,West
O200280,2023-01-03,C100382,P4001,Consumables Item 1,Consumables,1495.23,4,0.1,5382.83,4202.38,1180.45,East
O200281,2022-11-29,C100184,P3001,Furniture Item 1,Furniture,388.34,2,0.05,737.85,581.06,156.79,West
O200282,2023-11-07,C100194,P4009,Consumables Item 9,Consumables,98.0,1,0.0,98.0,51.06,46.94,East
O200283,2023-02-05,C100462,P1004,Office Supplies Item 4,Office Supplies,601.69,4,0.1,2166.08,1032.45,1133.63,Central
O200284,2025-07-20,C100056,P3017,Furniture Item 17,Furniture,715.82,2,0.0,1431.64,1134.38,297.26,West
O200285,2022-11-21,C100230,P2011,Technology Item 11,Technology,4293.44,2,0.1,7728.19,6146.27,1581.92,Central
O200286,2024-11-04,C100489,P1003,Office Supplies Item 3,Office Supplies,468.91,2,0.0,937.82,404.52,533.3,Central
O200287,2025-10-05,C100028,P4007,Consumables Item 7,Consumables,334.97,1,0.1,301.47,211.33,90.14,Central
O200288,2023-01-05,C100832,P5010,Accessories Item 10,Accessories,678.1,2,0.0,1356.2,699.07,657.13,East
O200289,2024-06-25,C100583,P3010,Furniture Item 10,Furniture,702.98,3,0.05,2003.49,1530.1,473.39,East
O200290,2023-10-04,C100722,P1017,Office Supplies Item 17,Office Supplies,816.15,5,0.0,4080.75,1777.94,2302.81,South
O200291,2023-03-03,C100960,P3020,Furniture Item 20,Furniture,1296.14,2,0.1,2333.05,1762.46,570.59,West
O200292,2024-01-21,C100184,P4014,Consumables Item 14,Consumables,1259.98,3,0.0,3779.94,1515.94,2264.0,West
O200293,2024-07-03,C100425,P4006,Consumables Item 6,Consumables,1311.65,3,0.0,3934.95,2395.56,1539.39,East
O200294,2024-09-01,C100375,P5008,Accessories Item 8,Accessories,497.2,1,0.0,497.2,265.62,231.58,East
O200295,2024-07-07,C100868,P4015,Consumables Item 15,Consumables,978.0,2,0.1,1760.4,1005.07,755.33,South
O200296,2025-04-15,C100041,P2004,Technology Item 4,Technology,1323.25,1,0.0,1323.25,758.9,564.35,Central
O200297,2023-08-08,C100484,P5019,Accessories Item 19,Accessories,123.42,4,0.0,493.68,326.54,167.14,West
O200298,2025-10-02,C100260,P5007,Accessories Item 7,Accessories,687.81,6,0.1,3714.17,1519.98,2194.19,South
O200299,2024-06-18,C100441,P2012,Technology Item 12,Technology,3897.09,4,0.1,14029.52,9491.61,4537.91,Central
O200300,2024-10-03,C100926,P5007,Accessories Item 7,Accessories,687.81,1,0.0,687.81,281.23,406.58,Central
O200301,2025-10-10,C100856,P5018,Accessories Item 18,Accessories,1149.97,1,0.0,1149.97,545.21,604.76,West
O200302,2023-05-29,C100084,P1019,Office Supplies Item 19,Office Supplies,414.61,2,0.0,829.22,532.94,296.28,West
O200303,2023-03-06,C100046,P4006,Consumables Item 6,Consumables,1311.65,2,0.1,2360.97,1026.02,1334.95,East
O200304,2024-03-06,C100440,P3020,Furniture Item 20,Furniture,1296.14,2,0.1,2333.05,1857.95,475.1,Central
O200305,2025-06-17,C100671,P4006,Consumables Item 6,Consumables,1311.65,2,0.1,2360.97,1685.15,675.82,East
O200306,2025-06-27,C100856,P1015,Office Supplies Item 15,Office Supplies,1276.5,4,0.05,4850.7,3309.47,1541.23,Central
O200307,2024-06-03,C100519,P5005,Accessories Item 5,Accessories,1231.71,2,0.0,2463.42,1249.13,1214.29,East
O200308,2024-12-16,C100986,P2015,Technology Item 15,Technology,89.72,2,0.0,179.44,75.26,104.18,East
O200309,2023-07-16,C100845,P4009,Consumables Item 9,Consumables,98.0,3,0.0,294.0,232.7,61.3,South
O200310,2023-06-18,C100438,P2007,Technology Item 7,Technology,1312.26,3,0.0,3936.78,1807.53,2129.25,West
O200311,2023-05-08,C100136,P5008,Accessories Item 8,Accessories,497.2,3,0.15,1267.86,928.36,339.5,East
O200312,2022-11-10,C100183,P1007,Office Supplies Item 7,Office Supplies,1432.06,4,0.0,5728.24,2743.87,2984.37,South
O200313,2024-09-06,C100709,P1006,Office Supplies Item 6,Office Supplies,309.21,2,0.15,525.66,288.92,236.74,West
O200314,2024-03-16,C100172,P2013,Technology Item 13,Technology,2603.81,1,0.15,2213.24,1499.33,713.91,East
O200315,2023-01-24,C100909,P3018,Furniture Item 18,Furniture,1136.61,4,0.1,4091.8,3184.02,907.78,West
O200316,2022-12-19,C100861,P3009,Furniture Item 9,Furniture,1285.97,5,0.0,6429.85,2622.82,3807.03,Central
O200317,2025-02-15,C100788,P1017,Office Supplies Item 17,Office Supplies,816.15,5,0.0,4080.75,2057.95,2022.8,West
O200318,2025-08-04,C100590,P3002,Furniture Item 2,Furniture,1401.3,2,0.0,2802.6,1978.6,824.0,South
O200319,2024-09-19,C100928,P5014,Accessories Item 14,Accessories,784.72,6,0.05,4472.9,2099.39,2373.51,East
O200320,2023-11-22,C100956,P4012,Consumables Item 12,Consumables,605.54,2,0.0,1211.08,538.42,672.66,East
O200321,2025-06-27,C100690,P2020,Technology Item 20,Technology,2640.06,3,0.0,7920.18,3314.39,4605.79,East
O200322,2025-08-02,C100539,P3006,Furniture Item 6,Furniture,1126.74,6,0.05,6422.42,3859.85,2562.57,East
O200323,2023-06-06,C100120,P4011,Consumables Item 11,Consumables,470.52,4,0.15,1599.77,1131.19,468.58,West
O200324,2025-08-01,C100281,P4010,Consumables Item 10,Consumables,1234.94,6,0.1,6668.68,5232.87,1435.81,South
O200325,2023-07-13,C100308,P4008,Consumables Item 8,Consumables,241.88,3,0.0,725.64,367.9,357.74,West
O200326,2023-06-24,C100708,P1001,Office Supplies Item 1,Office Supplies,53.51,5,0.15,227.42,102.01,125.41,East
O200327,2025-09-15,C100277,P4019,Consumables Item 19,Consumables,1074.49,4,0.05,4083.06,2290.68,1792.38,South
O200328,2023-07-29,C100530,P5015,Accessories Item 15,Accessories,191.35,4,0.05,727.13,306.98,420.15,West
O200329,2023-03-03,C100295,P5009,Accessories Item 9,Accessories,83.46,2,0.0,166.92,88.89,78.03,West
O200330,2024-08-17,C100783,P5017,Accessories Item 17,Accessories,955.69,2,0.05,1815.81,1193.41,622.4,East
O200331,2023-07-17,C100053,P3012,Furniture Item 12,Furniture,806.55,1,0.05,766.22,358.03,408.19,East
O200332,2025-06-05,C100806,P2015,Technology Item 15,Technology,89.72,3,0.0,269.16,175.69,93.47,East
O200333,2022-12-17,C100432,P4009,Consumables Item 9,Consumables,98.0,2,0.0,196.0,154.6,41.4,East
O200334,2025-03-12,C100052,P1005,Office Supplies Item 5,Office Supplies,367.17,2,0.1,660.91,492.83,168.08,West
O200335,2024-04-08,C100728,P5020,Accessories Item 20,Accessories,75.35,4,0.15,256.19,139.04,117.15,East
O200336,2025-04-06,C100072,P1017,Office Supplies Item 17,Office Supplies,816.15,2,0.1,1469.07,835.31,633.76,East
O200337,2023-05-27,C100028,P3013,Furniture Item 13,Furniture,1077.46,4,0.0,4309.84,2446.82,1863.02,West
O200338,2024-11-16,C100469,P3012,Furniture Item 12,Furniture,806.55,3,0.0,2419.65,1800.12,619.53,Central
O200339,2023-03-29,C100912,P1014,Office Supplies Item 14,Office Supplies,962.37,4,0.0,3849.48,3070.08,779.4,Central
O200340,2024-01-12,C100764,P2009,Technology Item 9,Technology,2991.89,3,0.05,8526.89,6227.68,2299.21,East
O200341,2023-04-04,C100886,P1008,Office Supplies Item 8,Office Supplies,1378.19,3,0.1,3721.11,2319.17,1401.94,East
O200342,2023-10-24,C100912,P5018,Accessories Item 18,Accessories,1149.97,4,0.0,4599.88,2019.1,2580.78,Central
O200343,2024-01-30,C100547,P1001,Office Supplies Item 1,Office Supplies,53.51,3,0.15,136.45,106.68,29.77,Central
O200344,2024-12-15,C100401,P2009,Technology Item 9,Technology,2991.89,2,0.05,5684.59,4229.44,1455.15,Central
O200345,2024-07-21,C100201,P2016,Technology Item 16,Technology,1535.17,3,0.0,4605.51,3392.25,1213.26,East
O200346,2025-02-09,C100761,P3011,Furniture Item 11,Furniture,542.78,3,0.0,1628.34,906.54,721.8,East
O200347,2024-02-29,C100611,P2017,Technology Item 17,Technology,3583.54,1,0.0,3583.54,2074.4,1509.14,South
O200348,2024-04-16,C100820,P5013,Accessories Item 13,Accessories,1059.89,1,0.0,1059.89,474.69,585.2,South
O200349,2023-05-19,C100989,P4009,Consumables Item 9,Consumables,98.0,3,0.0,294.0,227.89,66.11,West
O200350,2023-11-06,C100999,P3013,Furniture Item 13,Furniture,1077.46,5,0.05,5117.93,3978.13,1139.8,South
O200351,2025-08-10,C100466,P5016,Accessories Item 16,Accessories,1442.31,3,0.05,4110.58,2062.59,2047.99,West
O200352,2025-03-02,C100652,P3012,Furniture Item 12,Furniture,806.55,3,0.0,2419.65,1641.5,778.15,South
O200353,2023-07-06,C100595,P5008,Accessories Item 8,Accessories,497.2,5,0.0,2486.0,1196.75,1289.25,West
O200354,2024-12-27,C100560,P5003,Accessories Item 3,Accessories,117.58,3,0.05,335.1,186.71,148.39,Central
O200355,2023-07-22,C100790,P1012,Office Supplies Item 12,Office Supplies,362.33,4,0.0,1449.32,755.03,694.29,Central
O200356,2025-10-17,C100379,P3012,Furniture Item 12,Furniture,806.55,3,0.15,2056.7,1143.19,913.51,East
O200357,2022-12-01,C100760,P1001,Office Supplies Item 1,Office Supplies,53.51,3,0.0,160.53,84.05,76.48,East
O200358,2024-06-27,C100895,P1007,Office Supplies Item 7,Office Supplies,1432.06,1,0.0,1432.06,770.62,661.44,West
O200359,2024-03-16,C100177,P1017,Office Supplies Item 17,Office Supplies,816.15,4,0.05,3101.37,2221.9,879.47,East
O200360,2025-04-04,C100052,P5018,Accessories Item 18,Accessories,1149.97,2,0.1,2069.95,1076.4,993.55,West
O200361,2024-05-02,C100079,P3003,Furniture Item 3,Furniture,200.93,2,0.0,401.86,291.7,110.16,West
O200362,2025-02-16,C100385,P4011,Consumables Item 11,Consumables,470.52,2,0.0,941.04,590.19,350.85,East
O200363,2025-02-25,C100834,P1017,Office Supplies Item 17,Office Supplies,816.15,5,0.05,3876.71,2760.91,1115.8,Central
O200364,2024-07-06,C100576,P3019,Furniture Item 19,Furniture,1035.24,2,0.0,2070.48,1589.21,481.27,East
O200365,2023-12-17,C100008,P1003,Office Supplies Item 3,Office Supplies,468.91,3,0.0,1406.73,640.58,766.15,East
O200366,2024-01-06,C100214,P2009,Technology Item 9,Technology,2991.89,1,0.05,2842.3,1527.9,1314.4,Central
O200367,2024-09-08,C100025,P2002,Technology Item 2,Technology,613.05,3,0.05,1747.19,737.7,1009.49,West
O200368,2023-04-08,C100450,P2018,Technology Item 18,Technology,362.51,1,0.1,326.26,183.61,142.65,East
O200369,2022-11-14,C100768,P3014,Furniture Item 14,Furniture,668.13,5,0.0,3340.65,1653.49,1687.16,East
O200370,2023-11-08,C100755,P5013,Accessories Item 13,Accessories,1059.89,2,0.0,2119.78,1332.65,787.13,Central
O200371,2023-06-13,C100969,P3010,Furniture Item 10,Furniture,702.98,6,0.0,4217.88,3008.85,1209.03,East
O200372,2024-03-25,C100457,P4009,Consumables Item 9,Consumables,98.0,3,0.1,264.6,157.32,107.28,South
O200373,2024-06-25,C100461,P2010,Technology Item 10,Technology,545.3,3,0.05,1554.1,829.03,725.07,South
O200374,2023-06-04,C100198,P2003,Technology Item 3,Technology,1102.81,5,0.0,5514.05,2542.1,2971.95,East
O200375,2025-07-15,C100094,P5005,Accessories Item 5,Accessories,1231.71,1,0.0,1231.71,505.9,725.81,South
O200376,2025-02-17,C100719,P5010,Accessories Item 10,Accessories,678.1,2,0.1,1220.58,819.2,401.38,West
O200377,2024-10-27,C100947,P3007,Furniture Item 7,Furniture,469.52,6,0.0,2817.12,1161.27,1655.85,West
O200378,2024-05-07,C100437,P2001,Technology Item 1,Technology,2209.18,2,0.0,4418.36,3394.78,1023.58,East
O200379,2025-10-01,C100527,P1020,Office Supplies Item 20,Office Supplies,891.62,2,0.0,1783.24,1137.16,646.08,East
O200380,2024-09-06,C100690,P2003,Technology Item 3,Technology,1102.81,2,0.1,1985.06,1074.55,910.51,South
O200381,2025-03-22,C100967,P4008,Consumables Item 8,Consumables,241.88,2,0.2,387.01,161.29,225.72,Central
O200382,2023-08-10,C100378,P2001,Technology Item 1,Technology,2209.18,2,0.0,4418.36,2498.12,1920.24,West
O200383,2025-10-17,C100587,P2001,Technology Item 1,Technology,2209.18,2,0.0,4418.36,3300.16,1118.2,East
O200384,2025-02-11,C100104,P1001,Office Supplies Item 1,Office Supplies,53.51,4,0.0,214.04,168.65,45.39,South
O200385,2024-04-20,C100806,P1015,Office Supplies Item 15,Office Supplies,1276.5,4,0.0,5106.0,2215.86,2890.14,West
O200386,2025-05-11,C100680,P1017,Office Supplies Item 17,Office Supplies,816.15,2,0.0,1632.3,1160.33,471.97,West
O200387,2025-02-19,C100962,P3011,Furniture Item 11,Furniture,542.78,3,0.0,1628.34,819.61,808.73,East
O200388,2025-06-05,C100627,P4003,Consumables Item 3,Consumables,171.17,4,0.05,650.45,358.9,291.55,South
O200389,2024-08-26,C100039,P1014,Office Supplies Item 14,Office Supplies,962.37,4,0.0,3849.48,2383.09,1466.39,West
O200390,2023-01-06,C100458,P3019,Furniture Item 19,Furniture,1035.24,2,0.1,1863.43,1486.81,376.62,East
O200391,2022-11-06,C100364,P5003,Accessories Item 3,Accessories,117.58,3,0.05,335.1,162.03,173.07,West
O200392,2024-07-29,C100785,P3010,Furniture Item 10,Furniture,702.98,4,0.0,2811.92,1271.55,1540.37,Central
O200393,2023-09-10,C100135,P2014,Technology Item 14,Technology,3038.06,6,0.0,18228.36,11629.53,6598.83,West
O200394,2024-05-18,C100374,P1006,Office Supplies Item 6,Office Supplies,309.21,3,0.15,788.49,584.44,204.05,Central
O200395,2025-02-03,C100232,P3009,Furniture Item 9,Furniture,1285.97,6,0.1,6944.24,4578.24,2366.0,West
O200396,2024-03-20,C100039,P1006,Office Supplies Item 6,Office Supplies,309.21,3,0.0,927.63,500.02,427.61,Central
O200397,2025-08-22,C100964,P4009,Consumables Item 9,Consumables,98.0,5,0.0,490.0,387.49,102.51,Central
O200398,2023-05-23,C100803,P1007,Office Supplies Item 7,Office Supplies,1432.06,3,0.15,3651.75,2914.14,737.61,Central
O200399,2024-08-23,C100819,P5017,Accessories Item 17,Accessories,955.69,3,0.0,2867.07,2030.63,836.44,Central
O200400,2025-01-13,C100047,P4017,Consumables Item 17,Consumables,267.63,2,0.0,535.26,385.9,149.36,East
O200401,2023-12-09,C100036,P3011,Furniture Item 11,Furniture,542.78,3,0.15,1384.09,974.87,409.22,South
O200402,2024-04-19,C100832,P1001,Office Supplies Item 1,Office Supplies,53.51,2,0.1,96.32,48.46,47.86,Central
O200403,2024-05-30,C100095,P1013,Office Supplies Item 13,Office Supplies,945.16,2,0.05,1795.8,826.26,969.54,West
O200404,2024-12-02,C100985,P3003,Furniture Item 3,Furniture,200.93,1,0.0,200.93,124.93,76.0,East
O200405,2023-02-25,C100361,P2007,Technology Item 7,Technology,1312.26,3,0.0,3936.78,3077.22,859.56,Central
O200406,2024-07-20,C100525,P4011,Consumables Item 11,Consumables,470.52,6,0.05,2681.96,2015.0,666.96,West
O200407,2024-11-18,C100146,P1003,Office Supplies Item 3,Office Supplies,468.91,4,0.1,1688.08,747.39,940.69,East
O200408,2023-02-13,C100917,P3018,Furniture Item 18,Furniture,1136.61,2,0.0,2273.22,961.11,1312.11,South
O200409,2024-03-09,C100368,P5009,Accessories Item 9,Accessories,83.46,3,0.2,200.3,150.13,50.17,East
O200410,2022-12-16,C100065,P5017,Accessories Item 17,Accessories,955.69,3,0.0,2867.07,1849.85,1017.22,West
O200411,2025-01-31,C100228,P1017,Office Supplies Item 17,Office Supplies,816.15,3,0.0,2448.45,1277.43,1171.02,Central
O200412,2025-07-09,C100754,P3005,Furniture Item 5,Furniture,764.38,4,0.0,3057.52,1910.05,1147.47,South
O200413,2025-06-17,C100520,P4018,Consumables Item 18,Consumables,772.22,7,0.05,5135.26,2509.43,2625.83,East
O200414,2025-02-22,C100816,P3018,Furniture Item 18,Furniture,1136.61,4,0.05,4319.12,3363.65,955.47,Central
O200415,2024-01-23,C100853,P3016,Furniture Item 16,Furniture,445.94,4,0.05,1694.57,1238.53,456.04,West
O200416,2024-04-19,C100555,P3014,Furniture Item 14,Furniture,668.13,4,0.0,2672.52,2097.65,574.87,East
O200417,2024-03-25,C100756,P5007,Accessories Item 7,Accessories,687.81,2,0.15,1169.28,555.2,614.08,South
O200418,2024-04-23,C100181,P5008,Accessories Item 8,Accessories,497.2,3,0.0,1491.6,1100.01,391.59,Central
O200419,2022-11-16,C100501,P2009,Technology Item 9,Technology,2991.89,3,0.0,8975.67,5601.84,3373.83,Central
O200420,2023-07-01,C100597,P3014,Furniture Item 14,Furniture,668.13,1,0.05,634.72,336.4,298.32,South
O200421,2025-04-30,C100155,P2007,Technology Item 7,Technology,1312.26,3,0.0,3936.78,2330.04,1606.74,Central
O200422,2024-11-30,C100787,P3005,Furniture Item 5,Furniture,764.38,4,0.0,3057.52,2378.0,679.52,West
